ts,day,run_id,drone,state,x,y,z,batt,alt_fault,alt_envelope,vspeed,hspeed,batt_jump,sensor_dropout,iso_anomaly,iso_score
1780405032.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405033.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405033.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405034.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405034.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405035.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405035.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405036.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405036.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405037.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405037.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405038.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405038.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405039.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405039.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405040.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405040.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405041.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405041.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405042.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405042.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405043.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405043.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405044.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405044.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405045.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405045.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405046.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405046.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405047.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405047.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405048.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405048.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405049.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405049.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405050.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405050.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405051.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405051.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405052.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405052.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405053.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405053.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405054.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405054.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405055.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405055.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405056.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405056.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405057.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405057.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405058.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405058.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405059.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405059.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405060.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405060.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405061.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405061.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405062.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405062.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405063.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405063.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405064.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405064.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405065.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405065.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405066.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405066.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405067.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405067.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405068.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405068.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405069.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405069.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405070.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405070.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405071.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405071.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405072.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405072.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405073.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405073.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405074.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405074.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405075.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405075.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405076.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405076.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405077.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405077.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405078.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405078.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405079.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405079.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405080.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405080.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405081.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405081.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405082.107,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405082.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405083.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405083.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405084.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405084.607,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5943309883762324
1780405085.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5954656692206108
1780405085.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405086.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405086.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405087.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405087.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405088.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405088.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405089.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405089.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405090.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405090.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405091.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405091.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405092.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405092.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405093.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405093.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405094.106,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
1780405094.606,7,stage16_20260602_184159,D0,RTB_BATTERY,-5092.722,-1987.027,-2081.86,0.0,True,False,False,False,False,False,False,0.5378139512610645
